"age","item","definition","uni_lemma","learned","value"
"21",145,"automobile","car",0,15
"21",146,"autobus","bus",0,3
"21",147,"aereo","airplane",1,1
"21",149,"zanzara","mosquito",0,1
"21",150,"uccellino","bird",0,14
"21",151,"topo","mouse",0,4
"21",152,"tigre","tiger",0,3
"21",153,"tartaruga","turtle",0,0
"21",156,"scimmia","monkey",0,3
"21",157,"rana","frog",0,0
"21",158,"pulcino","chick",0,1
"21",159,"pinguino","penguin",0,0
"21",160,"pesciolino","fish (animal)",0,3
"21",161,"pecora","sheep",0,2
"21",162,"papera","duck",0,2
"21",163,"orso","bear",0,4
"21",164,"oca","goose",0,2
"21",165,"mucca","cow",0,6
"21",166,"mosca","fly (animal)",0,7
"21",167,"maiale","pig",0,2
"21",168,"lupo","wolf",0,1
"21",169,"leone","lion",0,3
"21",172,"giraffa","giraffe",0,1
"21",173,"gatto","cat",1,10
"21",174,"gallo","rooster",0,2
"21",175,"gallina","hen",0,5
"21",176,"formica","ant",0,0
"21",178,"farfalla","butterfly",0,0
"21",179,"elefante","elephant",0,1
"21",181,"coniglio","bunny",0,1
"21",182,"coccodrillo","crocodile",0,0
"21",183,"cerbiatto","fawn",0,0
"21",184,"cavallo","horse",1,3
"21",185,"capra","goat",0,2
"21",186,"cane","dog",1,11
"21",187,"asino","donkey",0,1
"21",189,"animale","animal",0,24
"21",190,"agnello","lamb",0,1
"21",203,"organo genitale maschile","penis",0,0
"21",204,"pancia","tummy",1,0
"21",205,"piede","feet",1,1
"21",206,"sederino","butt",0,0
"21",207,"seno","breast",0,1
"21",209,"testa","head",1,12
"21",213,"biberon","bottle",1,4
"21",214,"bicchiere","glass",1,8
"21",215,"bottiglia","bottle",0,4
"21",218,"chiave","keys",1,0
"21",221,"coltello","knife",0,4
"21",222,"coperchio","cover (object)",0,5
"21",223,"coperta","blanket",0,2
"21",224,"cucchiaio","spoon",1,4
"21",225,"cuscino","pillow",0,2
"21",228,"fazzoletto","tissue",0,0
"21",229,"forbici","scissors",0,0
"21",230,"forchetta","fork",0,2
"21",232,"giornale","paper",0,10
"21",233,"luce","light",1,4
"21",234,"libro","book",0,6
"21",235,"martello","hammer",0,0
"21",238,"musica","music",0,1
"21",239,"ombrello","umbrella",0,1
"21",240,"orologio","clock",1,0
"21",241,"pentola","pot",0,6
"21",242,"pettine","comb (object)",0,2
"21",243,"pianta","plant",0,2
"21",244,"piatto","dish",0,2
"21",246,"sapone","soap",0,3
"21",247,"scatola","box",0,4
"21",248,"scopa","broom",0,0
"21",251,"soldi","money",0,6
"21",252,"spazzolino da denti","toothbrush",0,0
"21",253,"specchio","mirror",0,4
"21",255,"tappo","cap",1,6
"21",256,"tazza","cup",0,2
"21",257,"telefono","telephone",0,0
"21",260,"vasino","potty",0,0
"21",261,"armadio","closet",0,3
"21",262,"bagno","bathroom",0,3
"21",264,"camera","room",0,4
"21",266,"cassetto","drawer",0,1
"21",267,"cucina","kitchen",0,3
"21",268,"culla","crib",0,0
"21",269,"divano","couch",0,2
"21",270,"doccia","shower",0,4
"21",272,"finestra","window",0,2
"21",275,"frigorifero","refrigerator",0,0
"21",276,"lavandino","sink",0,3
"21",278,"letto","bed",1,8
"21",281,"porta","door",1,9
"21",285,"salotto","living room",0,1
"21",286,"scala","stairs",0,0
"21",287,"sedia","chair",0,8
"21",289,"tappeto","carpet",0,0
"21",290,"tavolo","table",0,3
"21",291,"televisione/TV","tv",0,0
"21",292,"terrazza","porch",0,1
"21",293,"vasca da bagno","bathtub",0,1
"21",294,"albero","tree",0,13
"21",295,"altalena","swing (object)",0,2
"21",296,"ascensore","elevator",0,1
"21",300,"cielo","sky",0,5
"21",302,"fiore","flower",1,4
"21",306,"garage","garage",0,0
"21",307,"luna","moon",0,4
"21",309,"neve","snow",0,4
"21",310,"nuvola","cloud",0,2
"21",311,"pioggia","rain",0,6
"21",314,"prato","lawn",0,0
"21",315,"sasso","stone",0,0
"21",316,"scivolo","slide (object)",0,1
"21",317,"sole","sun",0,9
"21",318,"stella","star",0,3
"21",319,"strada","street",0,2
"21",320,"terra","earth",0,0
"21",324,"vento","wind",0,2
"22",1,"organo genitale femminile","vagina",0,0
"22",7,"lingua","tongue",0,1
"22",12,"gambe","leg",1,6
"22",13,"faccia","face",0,8
"22",18,"braccio","arm",0,3
"22",20,"vestito","dress (object)",0,5
